ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities
100223145,Puncak Banyan,2007.0,RM 1 200 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,806 sq.ft.,Fully Furnished,"Security, Swimming Pool, Parking, Minimart",
95834266,,,RM 4 600 per month,Kuala Lumpur - Mont Kiara,Condominium,5,2.0,3.0,1977 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99520986,KL Traders Square Residences,2019.0,RM 1 500 per month,Kuala Lumpur - Gombak,Service Residence,4,1.0,2.0,940 sq.ft.,Partially Furnished,,
100222847,Residensi Jalilmas,,RM 1 200 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,800 sq.ft.,Partially Furnished,"Security, Minimart, Multipurpose hall, Parking, Lift, Playground, Jogging Track","Cooking Allowed, Near KTM/LRT, Internet, Washing Machine"
100222576,PV9 Residences @ Taman Melati,2022.0,RM 550 per month,Kuala Lumpur - Setapak,Condominium,3,3.0,2.0,850 sq.ft.,Fully Furnished,"Parking, Lift, Security, Swimming Pool, Playground, Multipurpose hall, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
100222830,Residensi Platinum Teratai,,RM 2 000 per month,Kuala Lumpur - Setapak,Service Residence,3,1.0,2.0,928 sq.ft.,Partially Furnished,"Security, Playground, Swimming Pool, Multipurpose hall, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine"
98797077,,,RM 1 650 per month,Kuala Lumpur - Taman Desa,Service Residence,3,2.0,2.0,921 sq.ft.,Not Furnished,"Security, Gymnasium, Minimart, Swimming Pool, Multipurpose hall, Parking, Playground, Lift","Air-Cond, Cooking Allowed"
100222758,3 Residen,2010.0,RM 2 600 per month,Kuala Lumpur - Taman Melawati,Condominium,2,2.0,2.0,1206 sq.ft.,Fully Furnished,"Playground, Minimart, Barbeque area, Swimming Pool, Gymnasium, Security, Sauna",
100222499,Panorama Residences (Sentul),2014.0,RM 1 450 per month,Kuala Lumpur - Sentul,Condominium,3,,2.0,1100 sq.ft.,Partially Furnished,"Minimart, Swimming Pool, Jogging Track, Multipurpose hall, Security, Gymnasium, Tennis Court, Playground","Air-Cond, Cooking Allowed"
99684408,Teratai Mewah Apartment,,RM 1 200 per month,Kuala Lumpur - Setapak,Apartment,3,,2.0,654 sq.ft.,Partially Furnished,"Parking, Security, Playground, Lift",
99966256,Arena Green,2000.0,RM 1 150 per month,Kuala Lumpur - Bukit Jalil,Condominium,2,1.0,2.0,786 sq.ft.,Not Furnished,"Minimart, Parking, Playground, Security","Air-Cond, Cooking Allowed"
100222153,PV18 Residence,,RM 1 600 per month,Kuala Lumpur - Setapak,Service Residence,3,1.0,2.0,926 sq.ft.,Partially Furnished,"Swimming Pool, Multipurpose hall, Gymnasium, Barbeque area, Minimart, Lift, Security, Parking","Air-Cond, Cooking Allowed"
100222379,Taman Ikan Emas,,RM 800 per month,Kuala Lumpur - KL City,Others,2,,1.0,700 sq.ft.,Not Furnished,,"Air-Cond, Cooking Allowed"
99837379,Teratai Mewah Apartment,,RM 1 000 per month,Kuala Lumpur - Setapak,Apartment,3,,2.0,654 sq.ft.,Not Furnished,"Security, Parking, Playground, Lift",
100222344,Bayu Tasik 2,1998.0,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,920 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
100222040,Hedgeford 10 Residences @ Wangsa Maju,2015.0,RM 1 360 per month,Kuala Lumpur - Wangsa Maju,Service Residence,1,1.0,1.0,506 sq.ft.,Fully Furnished,"Swimming Pool, Security, Sauna, Minimart, Parking, Jogging Track, Lift, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
100222300,Seasons Garden Residences @ Wangsa Maju,2017.0,RM 1 600 per month,Kuala Lumpur - Wangsa Maju,Apartment,4,2.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Security, Minimart, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
100222294,Platinum Hill PV 5,2006.0,RM 1 450 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1200 sq.ft.,Partially Furnished,"Gymnasium, Tennis Court, Squash Court, Barbeque area, Security, Minimart, Jogging Track, Multipurpose hall, Sauna",Air-Cond
100222292,Seasons Garden Residences @ Wangsa Maju,2017.0,RM 1 799 per month,Kuala Lumpur - Wangsa Maju,Apartment,4,1.0,2.0,850 sq.ft.,Fully Furnished,"Parking, Security, Minimart, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99721333,Cheras Ria,,RM 700 per month,Kuala Lumpur - Cheras,Flat,2,,1.0,700 sq.ft.,Not Furnished,"Jogging Track, Minimart, Playground, Parking","Cooking Allowed, Near KTM/LRT"
99570511,Pangsapuri Cemara (Cheras),2002.0,RM 1 200 per month,Kuala Lumpur - Cheras,Apartment,3,,2.0,730 sq.ft.,Not Furnished,"Security, Minimart, Swimming Pool, Parking",
100222263,Zeta Deskye Residence,2016.0,RM 1 600 per month,Kuala Lumpur - Jalan Ipoh,Condominium,3,2.0,2.0,1037 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Lift, Security","Air-Cond, Washing Machine, Cooking Allowed"
100221912,Kelumpuk Pinang,,RM 1 200 per month,Kuala Lumpur - Setiawangsa,Flat,2,,1.0,600 sq.ft.,Partially Furnished,"Parking, Security, Playground","Cooking Allowed, Near KTM/LRT"
100221789,Sri Lojing,,RM 2 200 per month,Kuala Lumpur - Wangsa Maju,Condominium,4,2.0,3.0,1700 sq.ft.,Partially Furnished,"Swimming Pool, Playground, Gymnasium, Barbeque area, Security, Parking, Lift","Air-Cond, Cooking Allowed"
100221855,Danau Idaman,2000.0,RM 1 800 per month,Kuala Lumpur - Taman Desa,Condominium,3,,2.0,910 sq.ft.,Partially Furnished,"Sauna, Gymnasium, Tennis Court, Security, Minimart, Squash Court, Parking, Playground, Swimming Pool","Air-Cond, Washing Machine"
100179110,Sri Endah Apartment,,RM 850 per month,Kuala Lumpur - Sri Petaling,Apartment,3,,1.0,650 sq.ft.,Partially Furnished,"Minimart, Parking, Playground",
99723420,Pandan Cahaya Shop Apartment,,RM 900 per month,Kuala Lumpur - KLCC,Apartment,2,,1.0,900 sq.ft.,Not Furnished,,
95912535,,,RM 1 350 per month,Kuala Lumpur - Pantai,Condominium,2,1.0,2.0,980 sq.ft.,Partially Furnished,"Security, Gymnasium, Squash Court, Sauna, Barbeque area, Playground, Swimming Pool",Air-Cond
100221775,Perdana Villa Deluxe,,RM 1 100 per month,Kuala Lumpur - Cheras,Apartment,3,1.0,2.0,806 sq.ft.,Partially Furnished,"Parking, Security, Playground, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT"
100221736,38 Bidara,,RM 1 900 per month,Kuala Lumpur - KLCC,Condominium,2,,2.0,708 sq.ft.,Fully Furnished,"Club house, Parking, Swimming Pool, Gymnasium, Barbeque area, Sauna, Security, Minimart, Playground, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
98244460,Cheras Ria,,RM 650 per month,Kuala Lumpur - Cheras,Flat,3,,1.0,560 sq.ft.,Not Furnished,"Minimart, Playground, Jogging Track",
100221594,Southlink,,RM 150 per month,Kuala Lumpur - Bangsar South,Apartment,1,1.0,1.0,60 sq.ft.,Not Furnished,,
100221567,Expressionz Professional Suites,2018.0,RM 1 400 per month,Kuala Lumpur - KL City,Service Residence,1,,1.0,325 sq.ft.,Fully Furnished,"Playground, Lift, Swimming Pool, Security, Gymnasium, Minimart, Parking","Air-Cond, Washing Machine, Cooking Allowed"
100221553,Pangsapuri Melur (Sentul),2006.0,RM 1 400 per month,Kuala Lumpur - Sentul,Apartment,3,1.0,2.0,1100 sq.ft.,Partially Furnished,"Parking, Security, Lift, Minimart",
100221544,Puncak Prima,2000.0,RM 2 300 per month,Kuala Lumpur - Sri Hartamas,Condominium,3,2.0,2.0,1246 sq.ft.,Fully Furnished,"Swimming Pool, Jogging Track, Multipurpose hall, Squash Court, Gymnasium, Tennis Court, Security, Minimart, Playground, Barbeque area, Sauna, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine"
100220861,Arte Mont Kiara,,RM 3 000 per month,Kuala Lumpur - Mont Kiara,Service Residence,2,2.0,2.0,886 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Jogging Track, Barbeque area, Minimart","Air-Cond, Cooking Allowed, Washing Machine"
100014446,Far East Residence,2021.0,RM 2 100 per month,Kuala Lumpur - Kuchai Lama,Service Residence,3,2.0,2.0,850 sq.ft.,Fully Furnished,"Playground, Barbeque area, Sauna, Minimart, Gymnasium, Security, Multipurpose hall","Air-Cond, Washing Machine, Cooking Allowed"
100220109,Jasmin Apartment (Sri Rampai),,RM 1 299 per month,Kuala Lumpur - Setapak,Apartment,3,,2.0,950 sq.ft.,Partially Furnished,,"Air-Cond, Cooking Allowed"
100220124,Midah Ria,,RM 1 199 per month,Kuala Lumpur - Cheras,Condominium,3,,2.0,950 sq.ft.,Partially Furnished,,"Air-Cond, Cooking Allowed, Washing Machine"
100219986,"The Park 2, Pavilion Bukit Jalil",2021.0,RM 2 999 per month,Kuala Lumpur - Bukit Jalil,Service Residence,3,1.0,2.0,800 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Gymnasium, Security","Air-Cond, Cooking Allowed, Washing Machine"
100219995,Sky Awani Residensi,,RM 1 599 per month,Kuala Lumpur - Sentul,Condominium,3,1.0,2.0,800 sq.ft.,Fully Furnished,"Club house, Parking, Barbeque area, Jogging Track, Sauna, Playground, Swimming Pool, Security, Minimart","Air-Cond, Cooking Allowed, Washing Machine"
100219993,Villa Putera,,RM 1 299 per month,Kuala Lumpur - Jalan Sultan Ismail,Condominium,1,1.0,1.0,800 sq.ft.,Fully Furnished,"Minimart, Playground, Tennis Court, Security, Swimming Pool, Squash Court, Gymnasium, Sauna, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
100219991,Impiana Sky Residensi,2021.0,RM 1 100 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Multipurpose hall, Playground, Gymnasium, Parking, Security",Near KTM/LRT
100219944,Putra Villa,2007.0,RM 1 700 per month,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,1076 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT"
100219876,Pangsapuri Seroja,,RM 900 per month,Kuala Lumpur - Jinjang,Apartment,3,,2.0,650 sq.ft.,Partially Furnished,,
100219831,Rampai Court,,RM 900 per month,Kuala Lumpur - Wangsa Maju,Apartment,2,,1.0,600 sq.ft.,Not Furnished,"Parking, Barbeque area, Playground, Security",
99241194,,,RM 850 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,,2.0,800 sq.ft.,Not Furnished,"Parking, Security, Minimart, Multipurpose hall",
99185009,,,RM 1 000 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,,2.0,800 sq.ft.,Fully Furnished,"Security, Multipurpose hall, Parking, Minimart",
100219660,Sentul Point Suite Apartment,2020.0,RM 2 100 per month,Kuala Lumpur - Sentul,Service Residence,3,,2.0,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
100219646,Southlink,,RM 2 500 per month,Kuala Lumpur - Bangsar South,Service Residence,2,,1.0,592 sq.ft.,Fully Furnished,"Parking, Lift, Security, Swimming Pool, Gymnasium, Multipurpose hall","Air-Cond, Near KTM/LRT, Washing Machine"
100219642,Reizz Residence,2019.0,RM 2 100 per month,Kuala Lumpur - Ampang Hilir,Service Residence,2,1.0,2.0,840 sq.ft.,Partially Furnished,"Swimming Pool, Sauna, Security, Jogging Track",
100219586,PPR Seri Malaysia,,RM 1 000 per month,Kuala Lumpur - Desa Petaling,Flat,3,1.0,2.0,650 sq.ft.,Not Furnished,"Security, Lift, Playground, Minimart","Cooking Allowed, Near KTM/LRT"
100219585,Residensi Desa Satumas,,RM 1 000 per month,Kuala Lumpur - Taman Desa,Condominium,3,,2.0,850 sq.ft.,Fully Furnished,"Parking, Playground, Multipurpose hall, Security",
100219545,Majestic Maxim,2021.0,RM 1 680 per month,Kuala Lumpur - Cheras,Service Residence,2,,2.0,650 sq.ft.,Partially Furnished,"Gymnasium, Playground, Swimming Pool, Jogging Track, Lift, Parking, Security, Barbeque area",
100219407,Bayu Sentul Condominium,2015.0,RM 1 900 per month,Kuala Lumpur - Sentul,Condominium,3,2.0,2.0,1300 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart","Washing Machine, Cooking Allowed"
100219410,Savio Riana Dutamas Residence,2019.0,RM 2 300 per month,Kuala Lumpur - Segambut,Service Residence,2,,2.0,903 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
100219491,Platinum OUG Residence,2021.0,RM 1 800 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,1.0,2.0,1200 sq.ft.,Fully Furnished,"Security, Gymnasium, Lift, Playground, Parking, Minimart","Near KTM/LRT, Washing Machine, Cooking Allowed, Air-Cond"
100219182,Palace Court,2014.0,RM 1 400 per month,Kuala Lumpur - Kuchai Lama,Condominium,2,2.0,2.0,936 sq.ft.,Partially Furnished,"Swimming Pool, Lift, Security, Playground, Gymnasium, Tennis Court, Sauna, Barbeque area, Parking, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed"
100219332,Ketumbar Heights,2010.0,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,765 sq.ft.,Fully Furnished,"Lift, Security, Parking, Playground, Swimming Pool, Minimart","Cooking Allowed, Air-Cond, Near KTM/LRT"
100219327,"Fera Residence @ The Quartz, Wangsa Maju",,RM 2 200 per month,Kuala Lumpur - Wangsa Maju,Service Residence,3,,2.0,819 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
100219173,Rampai Court,,RM 1 200 per month,Kuala Lumpur - Wangsa Maju,Apartment,2,,1.0,700 sq.ft.,Partially Furnished,"Barbeque area, Parking, Playground, Security",
100219244,Maxim Citilights,2017.0,RM 1 700 per month,Kuala Lumpur - Sentul,Service Residence,3,2.0,2.0,1009 sq.ft.,Partially Furnished,"Jogging Track, Playground, Multipurpose hall, Minimart, Swimming Pool, Security, Lift, Parking, Gymnasium, Sauna, Barbeque area, Club house","Cooking Allowed, Air-Cond"
99061134,Maytower,2007.0,RM 1 500 per month,Kuala Lumpur - KL City,Service Residence,1,,1.0,493 sq.ft.,Fully Furnished,"Lift, Security, Swimming Pool, Playground, Multipurpose hall, Minimart, Sauna, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
100219133,Impiana Sky Residensi,2021.0,RM 1 600 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Security, Playground, Multipurpose hall, Parking, Gymnasium, Lift, Swimming Pool, Jogging Track, Minimart",
100037128,Cendana Apartment,2008.0,RM 1 000 per month,Kuala Lumpur - Cheras,Apartment,2,1.0,2.0,650 sq.ft.,Partially Furnished,"Security, Minimart, Playground, Parking, Lift","Cooking Allowed, Near KTM/LRT, Washing Machine"
100219079,Majestic Maxim,2021.0,RM 1 350 per month,Kuala Lumpur - Cheras,Service Residence,3,,2.0,819 sq.ft.,Not Furnished,"Security, Gymnasium, Swimming Pool, Jogging Track, Lift, Parking, Barbeque area, Playground","Air-Cond, Near KTM/LRT"
99949017,Majestic Maxim,2021.0,RM 1 400 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,650 sq.ft.,Not Furnished,"Security, Playground, Lift, Swimming Pool, Barbeque area, Parking, Gymnasium, Jogging Track","Cooking Allowed, Near KTM/LRT, Air-Cond"
100218837,Winner Heights,,RM 950 per month,Kuala Lumpur - Desa Petaling,Condominium,3,,2.0,830 sq.ft.,Partially Furnished,"Security, Minimart, Barbeque area, Playground, Swimming Pool, Gymnasium, Tennis Court, Parking",
100218836,Jalan Sentul,,RM 900 per month,Kuala Lumpur - Sentul,Flat,3,,1.0,678 sq.ft.,Not Furnished,"Parking, Lift, Playground, Minimart",
100218921,Residensi Jalilmas,,RM 1 100 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,800 sq.ft.,Not Furnished,"Parking, Minimart, Multipurpose hall, Security, Lift","Cooking Allowed, Near KTM/LRT"
100218798,Sentul Point Suite Apartment,2020.0,RM 1 900 per month,Kuala Lumpur - Sentul,Service Residence,2,1.0,2.0,743 sq.ft.,Fully Furnished,"Parking, Minimart, Security, Swimming Pool, Gymnasium, Playground, Lift, Barbeque area, Sauna, Multipurpose hall, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99989310,Seri Puteri Condominium,,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,3.0,1010 sq.ft.,Partially Furnished,"Minimart, Swimming Pool, Security, Playground, Gymnasium, Parking, Lift","Air-Cond, Cooking Allowed"
100218607,Idaman Residence @ KLCC,2016.0,RM 3 500 per month,Kuala Lumpur - KLCC,Condominium,2,1.0,2.0,929 sq.ft.,Fully Furnished,"Gymnasium, Security, Barbeque area, Multipurpose hall, Club house, Tennis Court, Jogging Track, Parking, Swimming Pool, Lift, Playground","Air-Cond, Cooking Allowed, Washing Machine"
100053561,Verve Suites (Sri Hartamas),2012.0,RM 2 800 per month,Kuala Lumpur - Sri Hartamas,Condominium,2,1.0,2.0,861 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Multipurpose hall, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine, Internet"
100218544,Block 42 Taman Teratai Mewah,,RM 900 per month,Kuala Lumpur - Setapak,Apartment,3,1.0,2.0,700 sq.ft.,Not Furnished,"Playground, Parking, Security",
100003906,Zen Suites @ Zetapark,,RM 1 600 per month,Kuala Lumpur - Setapak,Service Residence,1,,1.0,618 sq.ft.,Fully Furnished,"Swimming Pool, Playground, Sauna, Parking, Gymnasium, Jogging Track, Security, Lift, Barbeque area, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine"
98429581,The Ooak (Kiara 163),2022.0,RM 2 200 per month,Kuala Lumpur - Mont Kiara,Service Residence,1,,1.0,1016 sq.ft.,Fully Furnished,"Security, Playground, Swimming Pool, Gymnasium, Barbeque area, Parking, Lift, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Washing Machine, Internet"
100218399,PPA1M Bukit Jalil,,RM 1 800 per month,Kuala Lumpur - Bukit Jalil,Apartment,4,,2.0,1434 sq.ft.,Fully Furnished,"Playground, Lift, Security, Parking","Near KTM/LRT, Air-Cond, Cooking Allowed, Washing Machine"
99514194,Prisma Cheras,,RM 1 000 per month,Kuala Lumpur - Cheras,Condominium,1,1.0,1.0,717 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Tennis Court, Squash Court",Cooking Allowed
100218360,PV18 Residence,,RM 1 700 per month,Kuala Lumpur - Setapak,Service Residence,3,1.0,3.0,1300 sq.ft.,Partially Furnished,"Swimming Pool, Lift, Security, Parking, Gymnasium, Minimart, Playground, Jogging Track","Near KTM/LRT, Cooking Allowed"
99513873,Prisma Cheras,,RM 1 200 per month,Kuala Lumpur - Cheras,Condominium,1,1.0,1.0,717 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed"
100218326,Melur Apartment (Sentul),2006.0,RM 1 400 per month,Kuala Lumpur - Sentul,Apartment,3,1.0,2.0,1000 sq.ft.,Partially Furnished,"Minimart, Security, Parking, Lift, Playground","Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99855837,Melur Apartment (Sentul),2006.0,RM 1 400 per month,Kuala Lumpur - Sentul,Apartment,3,1.0,2.0,1000 sq.ft.,Partially Furnished,"Minimart, Security, Parking, Lift, Playground","Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
100218085,Camellia,2014.0,RM 2 400 per month,Kuala Lumpur - Bangsar South,Service Residence,1,,1.0,638 sq.ft.,Fully Furnished,"Parking, Club house, Security, Swimming Pool, Playground","Air-Cond, Internet"
100218248,Pantai Hillpark 5,,RM 2 300 per month,Kuala Lumpur - Bangsar South,Condominium,3,,2.0,1100 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Squash Court, Parking, Gymnasium, Security, Minimart","Cooking Allowed, Washing Machine"
100218224,PV9 Residences @ Taman Melati,2022.0,RM 1 700 per month,Kuala Lumpur - Setapak,Service Residence,3,1.0,2.0,1050 sq.ft.,Partially Furnished,"Lift, Security, Parking, Swimming Pool, Playground, Minimart, Gymnasium, Jogging Track","Cooking Allowed, Near KTM/LRT, Air-Cond, Internet"
95483296,Kiara 163,2022.0,RM 1 300 per month,Kuala Lumpur - Mont Kiara,Service Residence,1,,1.0,600 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Security","Air-Cond, Cooking Allowed, Internet"
100218004,Residency V,2017.0,RM 2 400 per month,Kuala Lumpur - Old Klang Road,Service Residence,3,2.0,2.0,909 sq.ft.,Fully Furnished,"Security, Barbeque area, Playground, Swimming Pool, Gymnasium, Parking, Lift, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
100217785,Villa Pawana,,RM 2 000 per month,Kuala Lumpur - Keramat,Condominium,3,1.0,3.0,1280 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Gymnasium, Barbeque area","Air-Cond, Cooking Allowed"
100217968,Impiana Sky Residensi,2021.0,RM 1 100 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Security, Multipurpose hall, Gymnasium, Parking, Playground","Near KTM/LRT, Cooking Allowed"
